#,NEGERI,PPD,KOD SEKOLAH,NAMA SEKOLAH,NO TELEFON,STATUS,PILIHANSEKOLAH,PERINGKAT,JENISSEKOLAH,GRED,LOKASI,JENISBANTUAN,SESI,ASRAMA,KUARTERS,PARLIMEN,DUN,MURID,GURU,AKP
,JOHOR,PPD MUAR,JBA5067,SEKOLAH KEBANGSAAN SIMPANG JERAM,69860340,Beroperasi,Sekolah KPM,Rendah,SK,B,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BAKRI,SIMPANG JERAM,380,33,5
,JOHOR,PPD MUAR,JBA5069,SEKOLAH KEBANGSAAN SERI JONG,69541923,Beroperasi,Sekolah KPM,Rendah,SK,B,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,MUAR,MAHARANI,479,34,5
,JOHOR,PPD MUAR,JBA5070,SEKOLAH KEBANGSAAN SERI BUKIT BATU,69866197,Beroperasi,Sekolah KPM,Rendah,SK,B,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BAKRI,SIMPANG JERAM,191,17,3
,JOHOR,PPD MUAR,JBA5071,SEKOLAH KEBANGSAAN PARIT NO. 5,74213584,Beroperasi,Sekolah KPM,Rendah,SK,B,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BAKRI,BUKIT NANING,330,32,5
,JOHOR,PPD MUAR,JBA5072,SEKOLAH KEBANGSAAN SERI MENANTI,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,C,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,MUAR,SUNGAI BALANG,131,16,3
,JOHOR,PPD MUAR,JBA5074,SEKOLAH KEBANGSAAN SIMPANG 4,69872669,Beroperasi,Sekolah KPM,Rendah,SK,C,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,MUAR,SUNGAI BALANG,60,13,3
,JOHOR,PPD MUAR,JBA5083,SEKOLAH KEBANGSAAN SUNGAI RAYA,69850681,Beroperasi,Sekolah KPM,Rendah,SK,B,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,PAGOH,BUKIT PASIR,191,21,3
,JOHOR,PPD MUAR,JBA5084,SEKOLAH KEBANGSAAN ORANGKAYA ALI,69883001,Beroperasi,Sekolah KPM,Rendah,SK,B,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,MUAR,SUNGAI BALANG,404,33,5
,JOHOR,PPD MUAR,JBA5085,SEKOLAH KEBANGSAAN SG BALANG DARAT,74213696,Beroperasi,Sekolah KPM,Rendah,SK,C,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,MUAR,SUNGAI BALANG,131,16,3
,JOHOR,PPD MUAR,JBA5087,SEKOLAH KEBANGSAAN SEMASEH,69737361,Beroperasi,Sekolah KPM,Rendah,SK,C,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,PAGOH,BUKIT PASIR,96,14,3
,JOHOR,PPD MUAR,JBA5090,SEKOLAH KEBANGSAAN TEMIANG,69513934,Beroperasi,Sekolah KPM,Rendah,SK,B,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,PAGOH,BUKIT PASIR,399,30,4
,JOHOR,PPD MUAR,JBA5093,SEKOLAH KEBANGSAAN TANJONG TOHOR,69883682,Beroperasi,Sekolah KPM,Rendah,SK,C,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,MUAR,SUNGAI BALANG,65,12,1
,JOHOR,PPD MUAR,JBA5094,SEKOLAH KEBANGSAAN PENDIDIKAN KHAS MUAR,69515022,Beroperasi,Sekolah KPM,Rendah,SK (Pendidikan Khas),C,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,MUAR,MAHARANI,58,29,14
,JOHOR,PPD MUAR,JBA5095,SEKOLAH KEBANGSAAN SUNGAI ABONG,69549634,Beroperasi,Sekolah KPM,Rendah,SK,B,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BAKRI,SIMPANG JERAM,648,46,8
,JOHOR,PPD MUAR,JBA5096,SEKOLAH KEBANGSAAN FELCRA BUKIT KEPONG,79237972,Beroperasi,Sekolah KPM,Rendah,SK,B,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,PAGOH,BUKIT KEPONG,243,19,2
,JOHOR,PPD MUAR,JBB5030,SEKOLAH KEBANGSAAN ISMAIL SATU,69522040,Beroperasi,Sekolah KPM,Rendah,SK,B,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,MUAR,MAHARANI,271,32,7
,JOHOR,PPD MUAR,JBB5031,SEKOLAH KEBANGSAAN ISMAIL (2),69522259,Beroperasi,Sekolah KPM,Rendah,SK,B,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,MUAR,MAHARANI,163,20,3
,JOHOR,PPD MUAR,JBB5032,SEKOLAH KEBANGSAAN ST ANDREW,69512996,Beroperasi,Sekolah KPM,Rendah,SK,C,Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BAKRI,BENTAYAN,79,18,2
,JOHOR,PPD MUAR,JBB5033,SEKOLAH KEBANGSAAN SULTAN ABU BAKAR (1),69521350,Beroperasi,Sekolah KPM,Rendah,SK,B,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,MUAR,MAHARANI,228,25,5
,JOHOR,PPD MUAR,JBB5034,SEKOLAH KEBANGSAAN SULTAN ABU BAKAR 2,69512110,Beroperasi,Sekolah KPM,Rendah,SK,C,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,MUAR,MAHARANI,103,17,3
,JOHOR,PPD MUAR,JBB5035,SEKOLAH KEBANGSAAN CONVENT,69516636,Beroperasi,Sekolah KPM,Rendah,SK,B,Bandar,Sekolah Bantuan Kerajaan,Pagi dan Petang,Tiada Asrama,Tiada,BAKRI,BENTAYAN,353,40,2
,JOHOR,PPD MUAR,JBB5036,SEKOLAH KEBANGSAAN SRI JAMIL,69872232,Beroperasi,Sekolah KPM,Rendah,SK,B,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Ada,MUAR,SUNGAI BALANG,154,16,3
,JOHOR,PPD MUAR,JBB5037,SEKOLAH KEBANGSAAN SRI BUKIT PASIR,69856120,Beroperasi,Sekolah KPM,Rendah,SK,B,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,PAGOH,BUKIT PASIR,542,45,7
,JOHOR,PPD MUAR,JBB5038,SEKOLAH KEBANGSAAN KOTA RAJA,69737536,Beroperasi,Sekolah KPM,Rendah,SK,B,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,PAGOH,BUKIT PASIR,428,34,6
,JOHOR,PPD MUAR,JBC5001,SEKOLAH JENIS KEBANGSAAN (CINA) AI HWA,69737790,Beroperasi,Sekolah KPM,Rendah,SJK(C),C,Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,PAGOH,BUKIT PASIR,43,11,1
,JOHOR,PPD MUAR,JBC5002,SEKOLAH JENIS KEBANGSAAN (CINA) AIK MING,69538608,Beroperasi,Sekolah KPM,Rendah,SJK(C),C,Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,PAGOH,BUKIT PASIR,98,11,2
,JOHOR,PPD MUAR,JBC5004,SEKOLAH JENIS KEBANGSAAN (CINA) BOON LIM,69883166,Beroperasi,Sekolah KPM,Rendah,SJK(C),C,Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,MUAR,SUNGAI BALANG,22,12,1
,JOHOR,PPD MUAR,JBC5007,SEKOLAH JENIS KEBANGSAAN (CINA) CHI SIN,69813194,Beroperasi,Sekolah KPM,Rendah,SJK(C),C,Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,MUAR,MAHARANI,143,16,3
,JOHOR,PPD MUAR,JBC5009,SEKOLAH JENIS KEBANGSAAN (CINA) CHIN KWANG WAHYU,69874228,Beroperasi,Sekolah KPM,Rendah,SJK(C),B,Luar Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,MUAR,SUNGAI BALANG,239,27,4
,JOHOR,PPD MUAR,JBC5011,SEKOLAH JENIS KEBANGSAAN (CINA) CHIN TERH,TIADA,Beroperasi,Sekolah KPM,Rendah,SJK(C),C,Luar Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BAKRI,BUKIT NANING,51,11,1
,JOHOR,PPD MUAR,JBC5012,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HWA 1 A,69521572,Beroperasi,Sekolah KPM,Rendah,SJK(C),C,Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BAKRI,BENTAYAN,142,22,6
,JOHOR,PPD MUAR,JBC5013,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HWA 1 B,69523587,Beroperasi,Sekolah KPM,Rendah,SJK(C),B,Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BAKRI,BENTAYAN,227,21,4
,JOHOR,PPD MUAR,JBC5014,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HWA 2A,69522254,Beroperasi,Sekolah KPM,Rendah,SJK(C),C,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BAKRI,BENTAYAN,100,17,4
,JOHOR,PPD MUAR,JBC5015,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HWA 2B,69521378,Beroperasi,Sekolah KPM,Rendah,SJK(C),C,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BAKRI,BENTAYAN,113,16,2
,JOHOR,PPD MUAR,JBC5016,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HWA KETIGA,69522664,Beroperasi,Sekolah KPM,Rendah,SJK(C),B,Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,MUAR,MAHARANI,509,32,2
,JOHOR,PPD MUAR,JBC5017,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HWA PRESBYTERIAN,69512199,Beroperasi,Sekolah KPM,Rendah,SJK(C),B,Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BAKRI,BENTAYAN,536,32,2
,JOHOR,PPD MUAR,JBC5021,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HWA,69858977,Beroperasi,Sekolah KPM,Rendah,SJK(C),C,Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,PAGOH,BUKIT PASIR,44,11,1
,JOHOR,PPD MUAR,JBC5023,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG SUN,69748186,Beroperasi,Sekolah KPM,Rendah,SJK(C),C,Luar Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,PAGOH,BUKIT PASIR,46,11,1
,JOHOR,PPD MUAR,JBC5025,SEKOLAH JENIS KEBANGSAAN (CINA) HAU LIM,69882922,Beroperasi,Sekolah KPM,Rendah,SJK(C),C,Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,MUAR,SUNGAI BALANG,40,12,1
,JOHOR,PPD MUAR,JBC5026,SEKOLAH JENIS KEBANGSAAN (CINA) LIMBONG,69873820,Beroperasi,Sekolah KPM,Rendah,SJK(C),C,Luar Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,MUAR,SUNGAI BALANG,27,12,1
,JOHOR,PPD MUAR,JBC5027,SEKOLAH JENIS KEBANGSAAN (CINA) HWA MING,69874719,Beroperasi,Sekolah KPM,Rendah,SJK(C),C,Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,MUAR,SUNGAI BALANG,72,12,3
,JOHOR,PPD MUAR,JBC5028,SEKOLAH JENIS KEBANGSAAN (CINA) KEPONG,69710295,Beroperasi,Sekolah KPM,Rendah,SJK(C),C,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,PAGOH,BUKIT KEPONG,51,14,2
,JOHOR,PPD MUAR,JBC5030,SEKOLAH JENIS KEBANGSAAN (CINA) KIM KEE,69857409,Beroperasi,Sekolah KPM,Rendah,SJK(C),C,Luar Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,PAGOH,BUKIT PASIR,25,8,1
,JOHOR,PPD MUAR,JBC5034,SEKOLAH JENIS KEBANGSAAN (CINA) LENGA,69711822,Beroperasi,Sekolah KPM,Rendah,SJK(C),C,Luar Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,PAGOH,BUKIT KEPONG,53,13,2
,JOHOR,PPD MUAR,JBC5036,SEKOLAH JENIS KEBANGSAAN (CINA) PEI CHAI,69865418,Beroperasi,Sekolah KPM,Rendah,SJK(C),B,Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BAKRI,SIMPANG JERAM,222,22,2
,JOHOR,PPD MUAR,JBC5039,SEKOLAH JENIS KEBANGSAAN (CINA) PEI YANG,69521945,Beroperasi,Sekolah KPM,Rendah,SJK(C),B,Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BAKRI,BENTAYAN,691,42,3
,JOHOR,PPD MUAR,JBC5040,SEKOLAH JENIS KEBANGSAAN (CINA) PENGKALAN BUKIT,69737106,Beroperasi,Sekolah KPM,Rendah,SJK(C),C,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,PAGOH,BUKIT PASIR,94,12,2
,JOHOR,PPD MUAR,JBC5041,SEKOLAH JENIS KEBANGSAAN (CINA) PU NAN,69866234,Beroperasi,Sekolah KPM,Rendah,SJK(C),B,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BAKRI,BUKIT NANING,523,39,5
,JOHOR,PPD MUAR,JBC5043,SEKOLAH JENIS KEBANGSAAN (CINA) RENCHONG,69712009,Beroperasi,Sekolah KPM,Rendah,SJK(C),C,Luar Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,PAGOH,BUKIT KEPONG,18,8,1
,JOHOR,PPD MUAR,JBC5044,SEKOLAH JENIS KEBANGSAAN (CINA) SAN CHAI,69811535,Beroperasi,Sekolah KPM,Rendah,SJK(C),C,Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,MUAR,MAHARANI,72,16,2
,JOHOR,PPD MUAR,JBC5046,SEKOLAH JENIS KEBANGSAAN (CINA) SING HWA,69521413,Beroperasi,Sekolah KPM,Rendah,SJK(C),B,Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BAKRI,BENTAYAN,487,35,2
,JOHOR,PPD MUAR,JBC5047,SEKOLAH JENIS KEBANGSAAN (CINA) SIN MING,69874026,Beroperasi,Sekolah KPM,Rendah,SJK(C),C,Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,MUAR,SUNGAI BALANG,8,11,1
,JOHOR,PPD MUAR,JBC5048,SEKOLAH JENIS KEBANGSAAN (CINA) SOON CHENG,69537497,Beroperasi,Sekolah KPM,Rendah,SJK(C),B,Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BAKRI,SIMPANG JERAM,584,36,2
,JOHOR,PPD MUAR,JBC5049,SEKOLAH JENIS KEBANGSAAN (CINA) SOON MONG,69746209,Beroperasi,Sekolah KPM,Rendah,SJK(C),C,Luar Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,PAGOH,BUKIT KEPONG,119,15,3
,JOHOR,PPD MUAR,JBC5050,SEKOLAH JENIS KEBANGSAAN (CINA) WEE SIN,69850108,Beroperasi,Sekolah KPM,Rendah,SJK(C),C,Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,PAGOH,BUKIT PASIR,23,11,1
,JOHOR,PPD MUAR,JBC5051,SEKOLAH JENIS KEBANGSAAN (CINA) YIH CHIAU,69748786,Beroperasi,Sekolah KPM,Rendah,SJK(C),C,Luar Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,PAGOH,BUKIT KEPONG,25,11,1
,JOHOR,PPD MUAR,JBC5052,SEKOLAH JENIS KEBANGSAAN (CINA) YOK ENG,69813188,Beroperasi,Sekolah KPM,Rendah,SJK(C),C,Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BAKRI,SIMPANG JERAM,73,14,2
,JOHOR,PPD MUAR,JBC5053,SEKOLAH JENIS KEBANGSAAN (CINA) YU ENG,69860466,Beroperasi,Sekolah KPM,Rendah,SJK(C),B,Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BAKRI,SIMPANG JERAM,164,13,3
,JOHOR,PPD MUAR,JBC5054,SEKOLAH JENIS KEBANGSAAN (CINA) YU JERN,69856376,Beroperasi,Sekolah KPM,Rendah,SJK(C),B,Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,PAGOH,BUKIT PASIR,318,25,3
,JOHOR,PPD MUAR,JBC5055,SEKOLAH JENIS KEBANGSAAN (CINA) YU MING,69872609,Beroperasi,Sekolah KPM,Rendah,SJK(C),C,Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,MUAR,MAHARANI,31,11,1
,JOHOR,PPD MUAR,JBC5056,SEKOLAH JENIS KEBANGSAAN (CINA) PEI CHAI,69712568,Beroperasi,Sekolah KPM,Rendah,SJK(C),C,Luar Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,PAGOH,BUKIT KEPONG,21,8,1
,JOHOR,PPD MUAR,JBD5080,SEKOLAH JENIS KEBANGSAAN (TAMIL) JALAN KHALIDI,69530180,Beroperasi,Sekolah KPM,Rendah,SJK(T),C,Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,MUAR,MAHARANI,92,16,4
,JOHOR,PPD MUAR,JBD5084,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG LANADRON,TIADA,Beroperasi,Sekolah KPM,Rendah,SJK(T),C,Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,PAGOH,BUKIT PASIR,71,25,3
,JOHOR,PPD MUAR,JBD5087,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG BAN HENG,166074275,Beroperasi,Sekolah KPM,Rendah,SJK(T),C,Luar Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,PAGOH,BUKIT KEPONG,10,8,1
,JOHOR,PPD MUAR,JBD5088,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG TEMIANG RENCHONG,TIADA,Beroperasi,Sekolah KPM,Rendah,SJK(T),C,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,PAGOH,BUKIT PASIR,73,11,3
,JOHOR,PPD MUAR,JCT5001,SEKOLAH RENDAH AGAMA BERSEPADU MUAR,69546040,Beroperasi,Sekolah KPM,Rendah,SR Agama (SABK),B,Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BAKRI,BENTAYAN,447,29,3
,JOHOR,PPD MUAR,JEA5021,SEKOLAH MENENGAH KEBANGSAAN SERI MENANTI,69882823,Beroperasi,Sekolah KPM,Menengah,SMK,B,Bandar,Sekolah Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Ada,MUAR,SUNGAI BALANG,431,42,7
,JOHOR,PPD MUAR,JEA5022,SEKOLAH MENENGAH KEBANGSAAN DATO' SRI AMAR DI RAJA,69521472,Beroperasi,Sekolah KPM,Menengah,SMK,A,Bandar,Sekolah Kerajaan,Pagi dan Petang,Asrama Sekolah Harian,Tiada,MUAR,MAHARANI,"1,087",106,20
,JOHOR,PPD MUAR,JEA5023,SEKOLAH MENENGAH KEBANGSAAN TUN PERAK,69521771,Beroperasi,Sekolah KPM,Menengah,SMK,A,Bandar,Sekolah Kerajaan,Pagi dan Petang,Asrama Sekolah Harian,Ada,BAKRI,BENTAYAN,"1,211",108,12
,JOHOR,PPD MUAR,JEA5024,SEKOLAH MENENGAH KEBANGSAAN RAJA MUDA,69874242,Beroperasi,Sekolah KPM,Menengah,SMK,B,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Ada,MUAR,SUNGAI BALANG,787,70,11
,JOHOR,PPD MUAR,JEA5028,SEKOLAH MENENGAH KEBANGSAAN BUKIT PASIR,69856861,Beroperasi,Sekolah KPM,Menengah,SMK,B,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,PAGOH,BUKIT PASIR,827,74,14
,JOHOR,PPD MUAR,JEA5032,SEKOLAH MENENGAH KEBANGSAAN PEKAN BARU MUAR,74161221,Beroperasi,Sekolah KPM,Menengah,SMK,A,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,MUAR,SUNGAI BALANG,971,97,13
,JOHOR,PPD MUAR,JEA5035,SEKOLAH MENENGAH KEBANGSAAN TUN DR ISMAIL (STUDI),69866260,Beroperasi,Sekolah KPM,Menengah,SMK,A,Bandar,Sekolah Kerajaan,Pagi dan Petang,Tiada Asrama,Tiada,BAKRI,BUKIT NANING,"1,121",102,14
,JOHOR,PPD MUAR,JEA5036,SEKOLAH MENENGAH KEBANGSAAN BUKIT NANING,74211382,Beroperasi,Sekolah KPM,Menengah,SMK,B,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BAKRI,BUKIT NANING,336,36,7
